lakename,lakeid,lake_number,lake_abbr_biocom,plotid,site,plot,zone,type,source,species,scientific_name,common_name,diameter,diameter_estimated,length,length_estimated,length_range_code,branchiness,decay,comment_code,comments
Little Rock Lake - North,LN,24,LRN,24312,3,A,2,SNAG,N,BEPA,Betula papyrifera ,paper birch,19.3,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24312,3,A,2,STUMP,N,BEPA,Betula papyrifera ,paper birch,19.6,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24312,3,A,2,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,180,0,1,0,4,0,
Little Rock Lake - North,LN,24,LRN,24312,3,A,2,LOG,B,BEPA,Betula papyrifera ,paper birch,13,0,850,0,3,0,2,0,
Little Rock Lake - North,LN,24,LRN,24312,3,A,2,LOG,N,BEPA,Betula papyrifera ,paper birch,17,0,365,0,2,0,4,0,
Little Rock Lake - North,LN,24,LRN,24311,3,A,1,LOG,B,QURU,Quercus rubra,northern red oak,30.9,0,770,1,3,3,1,2,2 = measured to H2O(assume length estimated): LENGTH TO H20
Little Rock Lake - North,LN,24,LRN,24311,3,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,23.2,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24311,3,A,1,STUMP,B,QURU,Quercus rubra,northern red oak,30.9,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24311,3,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,17.6,0,270,0,1,0,3,0,
Little Rock Lake - North,LN,24,LRN,24311,3,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14,0,385,0,2,0,4,0,
Little Rock Lake - North,LN,24,LRN,24311,3,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,18,0,385,0,2,0,4,0,
Little Rock Lake - North,LN,24,LRN,24251,2,E,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,19.5,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24251,2,E,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,35,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24251,2,E,1,STUMP,,CONIFER,,conifer,35,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24251,2,E,1,LOG,,CONIFER,,conifer,26,0,740,0,3,0,4,0,
Little Rock Lake - North,LN,24,LRN,24251,2,E,1,LOG,B,BEPA,Betula papyrifera ,paper birch,35,0,630,0,3,1,2,0,
Little Rock Lake - North,LN,24,LRN,24251,2,E,1,LOG,B,BEPA,Betula papyrifera ,paper birch,21,0,340,0,2,1,2,0,
Little Rock Lake - North,LN,24,LRN,24231,2,C,1,LOG,B,BEPA,Betula papyrifera ,paper birch,24,0,490,1,2,0,2,2,2 = measured to H2O(assume length estimated): LENGTH TO H20
Little Rock Lake - North,LN,24,LRN,24231,2,C,1,STUMP,,UNK,,unknown,18,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24231,2,C,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,24,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24231,2,C,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,24,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24231,2,C,1,STUMP,,BEPA,Betula papyrifera ,paper birch,25,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24231,2,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,24,0,790,0,3,0,4,0,
Little Rock Lake - North,LN,24,LRN,24231,2,C,1,LOG,B,BEPA,Betula papyrifera ,paper birch,26.3,0,1650,0,3,1,2,0,
Little Rock Lake - North,LN,24,LRN,24231,2,C,1,LOG,,BEPA,Betula papyrifera ,paper birch,18,0,550,0,2,0,5,0,
Little Rock Lake - North,LN,24,LRN,24211,2,A,1,LOG,B,BEPA,Betula papyrifera ,paper birch,23.5,0,730,1,3,1,2,2,2 = measured to H2O(assume length estimated): LENGTH TO H20
Little Rock Lake - North,LN,24,LRN,24211,2,A,1,LOG,B,BEPA,Betula papyrifera ,paper birch,24,0,740,1,3,0,2,2,2 = measured to H2O(assume length estimated): LENGTH TO H20
Little Rock Lake - North,LN,24,LRN,24211,2,A,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,12,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24211,2,A,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,20.5,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24211,2,A,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,22,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24211,2,A,1,STUMP,,ACRU,Acer rubrum,red maple,24,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24211,2,A,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,24,0,,0,,0,,0,
Little Rock Lake - North,LN,24,LRN,24211,2,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16,0,250,0,1,0,5,0,
Little Rock Lake - North,LN,24,LRN,24211,2,A,1,LOG,N,ACRU,Acer rubrum,red maple,16,0,850,0,3,1,4,0,
Little Rock Lake - North,LN,24,LRN,24211,2,A,1,LOG,,BEPA,Betula papyrifera ,paper birch,16,0,600,0,2,0,5,0,
Little Rock Lake - North,LN,24,LRN,24151,1,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11,0,270,0,1,0,5,0,
Little Rock Lake - North,LN,24,LRN,24151,1,E,1,LOG,,CONIFER,,conifer,12,0,195,0,1,0,4,0,
Little Rock Lake - North,LN,24,LRN,24151,1,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14,0,150,0,1,0,3,0,
Little Rock Lake - North,LN,24,LRN,24151,1,E,1,LOG,N,CONIFER,,conifer,27,0,270,0,1,0,4,0,
Little Rock Lake - North,LN,24,LRN,24151,1,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14,0,520,0,2,0,3,0,
Little Rock Lake - North,LN,24,LRN,24151,1,E,1,LOG,B,HARDWOOD,,hardwood,14,0,355,0,2,0,4,0,
Little Rock Lake - North,LN,24,LRN,24151,1,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,500,0,2,0,5,0,
Little Rock Lake - North,LN,24,LRN,24131,1,C,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Star Lake,LS,23,LS,23851,8,E,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Little Star Lake,LS,23,LS,23831,8,C,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Spruce Lake,SR,26,SPR,26851,8,E,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Spruce Lake,SR,26,SPR,26831,8,C,1,SNAG,N,CONIFER,,conifer,11.5,0,,0,,2,,0,
Spruce Lake,SR,26,SPR,26831,8,C,1,SNAG,N,CONIFER,,conifer,12.5,0,,0,,2,,0,
Spruce Lake,SR,26,SPR,26811,8,A,1,SNAG,N,CONIFER,,conifer,11.3,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26752,7,E,2,SNAG,N,PIMA,Picea mariana ,black spruce,23,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26751,7,E,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Spruce Lake,SR,26,SPR,26731,7,C,1,LOG,N,HARDWOOD,,hardwood,13.5,0,990,0,3,1,3,0,
Spruce Lake,SR,26,SPR,26731,7,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,23.2,0,440,0,2,0,3,0,
Spruce Lake,SR,26,SPR,26723,7,B,3,STUMP,N,CONIFER,,conifer,10,0,,0,,0,5,0,
Spruce Lake,SR,26,SPR,26723,7,B,3,STUMP,N,CONIFER,,conifer,26,0,,0,,0,5,0,
Spruce Lake,SR,26,SPR,26723,7,B,3,STUMP,N,CONIFER,,conifer,30.8,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26723,7,B,3,LOG,N,HARDWOOD,,hardwood,10.3,0,350,0,2,1,3,0,
Spruce Lake,SR,26,SPR,26711,7,A,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Spruce Lake,SR,26,SPR,26651,6,E,1,SNAG,N,LALA,Larix laricina ,"larch, tamarack",12,0,,0,,3,,0,
Spruce Lake,SR,26,SPR,26631,6,C,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Spruce Lake,SR,26,SPR,26611,6,A,1,SNAG,N,PIMA,Picea mariana ,black spruce,16,0,,0,,3,,0,
Spruce Lake,SR,26,SPR,26611,6,A,1,LOG,N,PIMA,Picea mariana ,black spruce,13,0,590,0,2,3,2,0,
Spruce Lake,SR,26,SPR,26531,5,C,1,SNAG,N,LALA,Larix laricina ,"larch, tamarack",14,0,,0,,1,,0,
Spruce Lake,SR,26,SPR,26531,5,C,1,STUMP,N,CONIFER,,conifer,14.5,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26511,5,A,1,SNAG,N,LALA,Larix laricina ,"larch, tamarack",30,0,,0,,3,,0,
Spruce Lake,SR,26,SPR,26453,4,E,3,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Spruce Lake,SR,26,SPR,26451,4,E,1,STUMP,N,CONIFER,,conifer,15,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26451,4,E,1,SNAG,N,LALA,Larix laricina ,"larch, tamarack",15.6,0,,0,,3,,0,
Spruce Lake,SR,26,SPR,26431,4,C,1,STUMP,N,CONIFER,,conifer,12,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26431,4,C,1,SNAG,N,PIMA,Picea mariana ,black spruce,13.1,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26431,4,C,1,LOG,N,CONIFER,,conifer,12,0,410,0,2,2,3,0,
Spruce Lake,SR,26,SPR,26422,4,B,2,SNAG,N,CONIFER,,conifer,13.6,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26411,4,A,1,SNAG,N,CONIFER,,conifer,19.5,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26351,3,E,1,SNAG,N,CONIFER,,conifer,18.6,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26351,3,E,1,SNAG,N,CONIFER,,conifer,22.2,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26331,3,C,1,LOG,N,LALA,Larix laricina ,"larch, tamarack",11,0,640,0,3,2,3,0,
Spruce Lake,SR,26,SPR,26311,3,A,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Spruce Lake,SR,26,SPR,26251,2,E,1,STUMP,N,CONIFER,,conifer,11.1,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26231,2,C,1,SNAG,N,CONIFER,,conifer,12,0,,0,,1,,0,
Spruce Lake,SR,26,SPR,26211,2,A,1,SNAG,N,LALA,Larix laricina ,"larch, tamarack",12,0,,0,,3,,0,
Spruce Lake,SR,26,SPR,26211,2,A,1,STUMP,N,CONIFER,,conifer,12.5,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26151,1,E,1,STUMP,N,PIMA,Picea mariana ,black spruce,11.6,0,500,0,2,3,3,0,
Spruce Lake,SR,26,SPR,26131,1,C,1,,,NO_LOGS,,no logs present,,0,,0,,,,1,1= No logs in transect: NO CWD >10cm dia
Spruce Lake,SR,26,SPR,26111,1,A,1,STUMP,N,CONIFER,,conifer,11.2,0,,0,,0,,0,
Spruce Lake,SR,26,SPR,26111,1,A,1,STUMP,N,CONIFER,,conifer,19.1,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,10,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,14,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,14.6,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,15.8,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,16.3,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,29,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12,0,230,0,1,0,4,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,24,0,950,0,3,0,2,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,LOG,N,POTR,Populus tremuloides ,quaking aspen,30,0,1750,0,3,2,2,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,510,0,2,0,3,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16,0,420,0,2,0,4,0,
Little Rock Lake - South,LR,25,LRS,25851,8,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,17,0,390,0,2,0,4,0,
Little Rock Lake - South,LR,25,LRS,25831,8,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,16.5,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,14.1,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,15.3,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,17.2,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,19.5,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,185,0,1,0,2,0,
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14,0,270,0,1,0,4,0,
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16.3,0,780,0,3,0,3,0,
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12.5,0,400,0,2,0,4,0,
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,360,0,2,0,4,0,
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13.3,0,320,0,2,0,3,0,
Little Rock Lake - South,LR,25,LRS,25811,8,A,1,LOG,N,CONIFER,,conifer,40,0,520,0,2,0,5,0,
Little Rock Lake - South,LR,25,LRS,25751,7,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,12,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25751,7,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,17,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25751,7,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,18.6,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25751,7,E,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,18.8,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25751,7,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11,0,245,0,1,0,4,0,
Little Rock Lake - South,LR,25,LRS,25751,7,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14,0,290,0,1,0,5,0,
Little Rock Lake - South,LR,25,LRS,25751,7,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,165,0,1,0,5,0,
Little Rock Lake - South,LR,25,LRS,25751,7,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,19,0,615,0,3,0,3,0,
Little Rock Lake - South,LR,25,LRS,25751,7,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16,0,470,0,2,0,3,0,
Little Rock Lake - South,LR,25,LRS,25751,7,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,17,0,530,0,2,0,3,0,
Little Rock Lake - South,LR,25,LRS,25743,7,D,3,SNAG,N,BEPA,Betula papyrifera ,paper birch,27.9,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25743,7,D,3,SNAG,N,PIST,Pinus strobus ,white pine,36.7,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25743,7,D,3,LOG,N,BEPA,Betula papyrifera ,paper birch,11,0,260,0,1,0,2,0,
Little Rock Lake - South,LR,25,LRS,25743,7,D,3,LOG,N,BEPA,Betula papyrifera ,paper birch,18,0,180,0,1,0,3,0,
Little Rock Lake - South,LR,25,LRS,25743,7,D,3,LOG,N,BEPA,Betula papyrifera ,paper birch,28,0,665,0,3,0,5,0,
Little Rock Lake - South,LR,25,LRS,25743,7,D,3,LOG,N,UNK,,unknown,30,0,750,0,3,1,4,0,
Little Rock Lake - South,LR,25,LRS,25743,7,D,3,LOG,N,PIST,Pinus strobus ,white pine,,0,460,0,2,1,5,0,
Little Rock Lake - South,LR,25,LRS,25743,7,D,3,LOG,N,CONIFER,,conifer,18,0,420,0,2,0,5,0,
Little Rock Lake - South,LR,25,LRS,25743,7,D,3,LOG,N,ACRU,Acer rubrum,red maple,19,0,520,0,2,1,4,0,
Little Rock Lake - South,LR,25,LRS,25732,7,C,2,STUMP,U,CONIFER,,conifer,58,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25732,7,C,2,LOG,N,PIST,Pinus strobus ,white pine,27,0,1095,0,3,2,5,0,
Little Rock Lake - South,LR,25,LRS,25731,7,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11,0,150,0,1,0,5,0,
Little Rock Lake - South,LR,25,LRS,25731,7,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12,0,210,0,1,0,5,0,
Little Rock Lake - South,LR,25,LRS,25731,7,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,17.8,0,195,0,1,0,2,0,
Little Rock Lake - South,LR,25,LRS,25731,7,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,18,0,730,0,3,1,4,0,
Little Rock Lake - South,LR,25,LRS,25731,7,C,1,LOG,N,UNK,,unknown,10,0,420,0,2,0,5,0,
Little Rock Lake - South,LR,25,LRS,25731,7,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,550,0,2,0,5,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,19,0,360,1,2,1,2,2,2 = measured to H2O(assume length estimated): LENGTH TO H20
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,LOG,B,BEPA,Betula papyrifera ,paper birch,33,0,350,1,2,2,1,2,2 = measured to H2O(assume length estimated): LENGTH TO H20
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,18.6,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,20.2,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,STUMP,N,CONIFER,,conifer,25,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,33,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11,0,280,0,1,1,3,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11,0,240,0,1,0,4,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,23,0,250,0,1,0,1,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,335,0,2,0,5,0,
Little Rock Lake - South,LR,25,LRS,25651,6,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,415,0,2,0,4,0,
Little Rock Lake - South,LR,25,LRS,25631,6,C,1,STUMP,N,ACRU,Acer rubrum,red maple,20,0,,1,,0,,2,2 = measured to H2O(assume length estimated): LENGTH TO H20
Little Rock Lake - South,LR,25,LRS,25631,6,C,1,LOG,,BEPA,Betula papyrifera ,paper birch,12,0,565,1,2,0,3,2,2 = measured to H2O(assume length estimated): LENGTH TO H20
Little Rock Lake - South,LR,25,LRS,25631,6,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,20.1,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25631,6,C,1,STUMP,N,HARDWOOD,,hardwood,21,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25631,6,C,1,LOG,N,ACRU,Acer rubrum,red maple,20,0,735,0,3,0,3,0,
Little Rock Lake - South,LR,25,LRS,25631,6,C,1,LOG,,BEPA,Betula papyrifera ,paper birch,13,0,310,0,2,0,3,0,
Little Rock Lake - South,LR,25,LRS,25631,6,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,17,0,550,0,2,0,3,0,
Little Rock Lake - South,LR,25,LRS,25631,6,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,19,0,535,0,2,0,5,0,
Little Rock Lake - South,LR,25,LRS,25611,6,A,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,16,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25611,6,A,1,SNAG,N,ACRU,Acer rubrum,red maple,16.1,0,,0,,3,,0,
Little Rock Lake - South,LR,25,LRS,25611,6,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12,0,215,0,1,0,5,0,
Little Rock Lake - South,LR,25,LRS,25611,6,A,1,LOG,B,ACRU,Acer rubrum,red maple,15,0,635,0,3,3,2,0,
Little Rock Lake - South,LR,25,LRS,25611,6,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12,0,540,0,2,0,4,0,
Little Rock Lake - South,LR,25,LRS,25551,5,E,1,SNAG,N,QURU,Quercus rubra,northern red oak,11.4,0,,0,,2,,0,
Little Rock Lake - South,LR,25,LRS,25551,5,E,1,STUMP,N,UNK,,unknown,75,0,,0,,0,5,0,
Little Rock Lake - South,LR,25,LRS,25551,5,E,1,LOG,N,CONIFER,,conifer,23,0,165,0,1,0,4,0,
Little Rock Lake - South,LR,25,LRS,25551,5,E,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,350,0,2,0,5,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,390,1,2,0,2,2,2 = measured to H2O(assume length estimated): LENGTH TO H20
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,12.5,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,13.1,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,15.8,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,16.2,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,SNAG,B,BEPA,Betula papyrifera ,paper birch,16.5,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,18.1,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,STUMP,B,BEPA,Betula papyrifera ,paper birch,24.3,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11.5,0,250,0,1,0,3,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12,0,290,0,1,0,3,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,195,0,1,0,2,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15.5,0,200,0,1,0,,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,16,0,190,0,1,0,5,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,B,BEPA,Betula papyrifera ,paper birch,13,0,895,0,3,1,1,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,11,0,375,0,2,0,2,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12,0,425,0,2,0,2,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,365,0,2,0,2,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,420,0,2,1,3,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14,0,485,0,2,0,3,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,18,0,355,0,2,0,4,0,
Little Rock Lake - South,LR,25,LRS,25531,5,C,1,LOG,N,BEPA,Betula papyrifera ,paper birch,18.8,0,435,0,2,0,5,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,STUMP,N,BEPA,Betula papyrifera ,paper birch,22,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,SNAG,N,BEPA,Betula papyrifera ,paper birch,27,0,,0,,0,,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,12,0,205,0,1,0,4,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,13,0,255,0,1,0,4,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14,0,220,0,1,0,5,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,295,0,1,0,3,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,14,0,435,0,2,0,5,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,15,0,535,0,2,0,3,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,LOG,N,UNK,,unknown,16,0,310,0,2,0,3,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,18.2,0,430,0,2,0,2,0,
Little Rock Lake - South,LR,25,LRS,25511,5,A,1,LOG,N,BEPA,Betula papyrifera ,paper birch,20,0,510,0,2,0,4,0,
