wbic,HUC10,Developed,Barren,Forest,Shrub.Scrub,Grassland,Pasture.hay,Cultivated,Wetlands
93800,403010204,0.083847396,0.003588827,0.1225534,0.008136116,0.003855467,0.427519626,0.177798276,0.172700892
94200,403010202,0.060540078,0.003258054,0.062627041,0.008699005,0.001504135,0.466833913,0.232196091,0.164341683
94300,403010202,0.060540078,0.003258054,0.062627041,0.008699005,0.001504135,0.466833913,0.232196091,0.164341683
94500,403010202,0.060540078,0.003258054,0.062627041,0.008699005,0.001504135,0.466833913,0.232196091,0.164341683
94700,403010202,0.060540078,0.003258054,0.062627041,0.008699005,0.001504135,0.466833913,0.232196091,0.164341683
95100,403010202,0.060540078,0.003258054,0.062627041,0.008699005,0.001504135,0.466833913,0.232196091,0.164341683
95700,403010202,0.060540078,0.003258054,0.062627041,0.008699005,0.001504135,0.466833913,0.232196091,0.164341683
96900,403010201,0.088424107,0.007791775,0.227423737,0.008127702,0.006008398,0.303257997,0.114276893,0.244689391
97300,403010201,0.088424107,0.007791775,0.227423737,0.008127702,0.006008398,0.303257997,0.114276893,0.244689391
97700,403010201,0.088424107,0.007791775,0.227423737,0.008127702,0.006008398,0.303257997,0.114276893,0.244689391
97900,403010201,0.088424107,0.007791775,0.227423737,0.008127702,0.006008398,0.303257997,0.114276893,0.244689391
98300,403010201,0.088424107,0.007791775,0.227423737,0.008127702,0.006008398,0.303257997,0.114276893,0.244689391
98600,403010201,0.088424107,0.007791775,0.227423737,0.008127702,0.006008398,0.303257997,0.114276893,0.244689391
98900,403010201,0.088424107,0.007791775,0.227423737,0.008127702,0.006008398,0.303257997,0.114276893,0.244689391
99100,403010201,0.088424107,0.007791775,0.227423737,0.008127702,0.006008398,0.303257997,0.114276893,0.244689391
100000,NA,NA,NA,NA,NA,NA,NA,NA,NA
101100,403010204,0.083847396,0.003588827,0.1225534,0.008136116,0.003855467,0.427519626,0.177798276,0.172700892
101300,403020220,0.052953447,0.000313154,0.306816833,0.000804269,0.004287594,0.060873356,0.39055736,0.183393987
101400,403020105,0.042040524,0.000398199,0.168720153,0.000386573,0.002583934,0.116181125,0.529715244,0.139974248
101500,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
101600,403020107,0.054547873,2.03E-05,0.307137606,0.000638132,0.011044417,0.033216681,0.34857559,0.244819406
101700,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
101800,403020107,0.054547873,2.03E-05,0.307137606,0.000638132,0.011044417,0.033216681,0.34857559,0.244819406
101900,403020101,0.064365368,0.000401514,0.168421729,0.000176666,0.002034337,0.118451976,0.522567762,0.123580648
102000,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
102100,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
102200,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
102300,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
102500,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
102600,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
102700,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
102800,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
102900,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
103000,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
103100,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
103200,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
103300,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
103400,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
103600,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
103700,403020105,0.042040524,0.000398199,0.168720153,0.000386573,0.002583934,0.116181125,0.529715244,0.139974248
103800,403020107,0.054547873,2.03E-05,0.307137606,0.000638132,0.011044417,0.033216681,0.34857559,0.244819406
103900,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
104000,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
104100,403020111,0.05538154,0.000833907,0.121298058,0.000961595,0.006581405,0.093594677,0.452855857,0.26849296
104200,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
104300,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
104400,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
104500,403020107,0.054547873,2.03E-05,0.307137606,0.000638132,0.011044417,0.033216681,0.34857559,0.244819406
104600,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
104700,403020107,0.054547873,2.03E-05,0.307137606,0.000638132,0.011044417,0.033216681,0.34857559,0.244819406
104800,403020107,0.054547873,2.03E-05,0.307137606,0.000638132,0.011044417,0.033216681,0.34857559,0.244819406
104900,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
105200,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
105300,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
105600,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
105700,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
105800,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
105900,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
106000,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
106100,403020107,0.054547873,2.03E-05,0.307137606,0.000638132,0.011044417,0.033216681,0.34857559,0.244819406
106200,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
106300,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
106400,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
106500,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
106600,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
106700,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
106800,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
106900,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
107000,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
107100,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
107200,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
107300,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
107400,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
107500,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
107600,403020101,0.064365368,0.000401514,0.168421729,0.000176666,0.002034337,0.118451976,0.522567762,0.123580648
107700,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
107800,403020107,0.054547873,2.03E-05,0.307137606,0.000638132,0.011044417,0.033216681,0.34857559,0.244819406
107900,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
108000,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
108100,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
108200,403020107,0.054547873,2.03E-05,0.307137606,0.000638132,0.011044417,0.033216681,0.34857559,0.244819406
108300,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
108700,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
108800,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
108900,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
109400,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
109600,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
109900,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
110000,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
110100,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
110300,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
110450,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
110500,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
110900,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
111300,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
111400,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
111500,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
111600,403020111,0.05538154,0.000833907,0.121298058,0.000961595,0.006581405,0.093594677,0.452855857,0.26849296
112000,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
112100,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
112200,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
112300,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
112500,403020111,0.05538154,0.000833907,0.121298058,0.000961595,0.006581405,0.093594677,0.452855857,0.26849296
112600,403020111,0.05538154,0.000833907,0.121298058,0.000961595,0.006581405,0.093594677,0.452855857,0.26849296
112800,403020111,0.05538154,0.000833907,0.121298058,0.000961595,0.006581405,0.093594677,0.452855857,0.26849296
113200,403020111,0.05538154,0.000833907,0.121298058,0.000961595,0.006581405,0.093594677,0.452855857,0.26849296
113500,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
113600,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
113700,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
113800,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
114050,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
114600,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
115200,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
115900,403020404,0.352485128,0.001514524,0.048130121,0.001851323,0.007137142,0.206621002,0.352710376,0.029550383
116000,403020403,0.21764224,0.004329239,0.073030538,0.003651763,0.007440438,0.295124767,0.355474458,0.043306557
116100,403020101,0.064365368,0.000401514,0.168421729,0.000176666,0.002034337,0.118451976,0.522567762,0.123580648
116200,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
116400,403020106,0.063683328,0.000197187,0.236665417,0.000296596,0.001945798,0.062974431,0.392097844,0.2421394
116500,403020107,0.054547873,2.03E-05,0.307137606,0.000638132,0.011044417,0.033216681,0.34857559,0.244819406
116600,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
116700,403020107,0.054547873,2.03E-05,0.307137606,0.000638132,0.011044417,0.033216681,0.34857559,0.244819406
117000,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
117100,403020101,0.064365368,0.000401514,0.168421729,0.000176666,0.002034337,0.118451976,0.522567762,0.123580648
117400,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
117500,403020102,0.052514287,6.46E-06,0.318285367,0.000286375,0.002532158,0.069462089,0.43410145,0.122811815
117600,403020103,0.060460822,0.000199081,0.348204665,0.000848582,0.005604123,0.063282792,0.367595129,0.153804806
117800,403020404,0.352485128,0.001514524,0.048130121,0.001851323,0.007137142,0.206621002,0.352710376,0.029550383
128800,403020402,0.466601139,0.000785905,0.051842218,0.001800592,0.004173136,0.157577208,0.288281113,0.028938689
129800,403020402,0.466601139,0.000785905,0.051842218,0.001800592,0.004173136,0.157577208,0.288281113,0.028938689
131100,NA,NA,NA,NA,NA,NA,NA,NA,NA
133600,NA,NA,NA,NA,NA,NA,NA,NA,NA
134400,403020302,0.112557087,0.00316859,0.024102826,0.003709221,0.00408116,0.154872697,0.496682025,0.200826394
136700,403020302,0.112557087,0.00316859,0.024102826,0.003709221,0.00408116,0.154872697,0.496682025,0.200826394
138000,403020302,0.112557087,0.00316859,0.024102826,0.003709221,0.00408116,0.154872697,0.496682025,0.200826394
139300,403020303,0.179027255,0.003693305,0.076683478,0.008612265,0.00775921,0.25312215,0.40400838,0.067093957
139500,403020303,0.179027255,0.003693305,0.076683478,0.008612265,0.00775921,0.25312215,0.40400838,0.067093957
139600,403020112,0.246995861,0.000215909,0.029349407,0.00254489,0.003589038,0.115171293,0.529241453,0.072892148
139900,403020112,0.246995861,0.000215909,0.029349407,0.00254489,0.003589038,0.115171293,0.529241453,0.072892148
140500,403020111,0.05538154,0.000833907,0.121298058,0.000961595,0.006581405,0.093594677,0.452855857,0.26849296
141400,403020110,0.047313728,0.000458274,0.029160284,0.003909782,0.005697465,0.155012324,0.549231462,0.209216682
142200,403020111,0.05538154,0.000833907,0.121298058,0.000961595,0.006581405,0.093594677,0.452855857,0.26849296
144800,403020111,0.05538154,0.000833907,0.121298058,0.000961595,0.006581405,0.093594677,0.452855857,0.26849296
145700,403020111,0.05538154,0.000833907,0.121298058,0.000961595,0.006581405,0.093594677,0.452855857,0.26849296
145900,403020111,0.05538154,0.000833907,0.121298058,0.000961595,0.006581405,0.093594677,0.452855857,0.26849296
146100,403020109,0.091752729,0.00061841,0.068991373,0.003323954,0.004568504,0.111951548,0.60414412,0.114649361
146400,403020109,0.091752729,0.00061841,0.068991373,0.003323954,0.004568504,0.111951548,0.60414412,0.114649361
146500,403020109,0.091752729,0.00061841,0.068991373,0.003323954,0.004568504,0.111951548,0.60414412,0.114649361
147600,403020109,0.091752729,0.00061841,0.068991373,0.003323954,0.004568504,0.111951548,0.60414412,0.114649361
148100,403020109,0.091752729,0.00061841,0.068991373,0.003323954,0.004568504,0.111951548,0.60414412,0.114649361
149000,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
149800,403020108,0.071317742,0.000150715,0.308248792,0.000830167,0.007414673,0.03126467,0.346011494,0.234761747
